Mod:Item:MetaData, Localized Name
quark:rune:16, 七彩符文
quark:black_ash, tile.black_ash.name
quark:ancient_tome, item.ancient_tome.name
quark:horse_whistle, item.horse_whistle.name
quark:soul_powder, item.soul_powder.name
quark:parrot_egg:0, 红色鹦鹉蛋
quark:parrot_egg:1, 蓝色鹦鹉蛋
quark:parrot_egg:2, 绿色鹦鹉蛋
quark:parrot_egg:3, 青色鹦鹉蛋
quark:parrot_egg:4, 灰色鹦鹉蛋
quark:enderdragon_scale, item.enderdragon_scale.name
quark:sandstone_new:0, 磨制砂岩
quark:sandstone_new:1, 砂岩砖
quark:sandstone_new:2, 磨制红砂岩
quark:sandstone_new:3, 红砂岩砖
quark:sandstone_new:4, 磨制灵魂砂岩
quark:sandstone_new:5, 灵魂砂岩砖
quark:sandstone_bricks_stairs, tile.sandstone_bricks_stairs.name
quark:red_sandstone_bricks_stairs, tile.red_sandstone_bricks_stairs.name
quark:soul_sandstone_bricks_stairs, tile.soul_sandstone_bricks_stairs.name
quark:sandstone_smooth_slab:0, 磨制砂岩台阶
quark:sandstone_bricks_slab:0, 砂岩砖台阶
quark:red_sandstone_smooth_slab:0, 磨制红砂岩台阶
quark:red_sandstone_bricks_slab:0, 红砂岩砖台阶
quark:soul_sandstone_smooth_slab:0, 磨制灵魂砂岩台阶
quark:soul_sandstone_bricks_slab:0, 灵魂砂岩砖台阶
quark:polished_stone, tile.polished_stone.name
quark:stone_wall, tile.stone_wall.name
quark:stone_granite_wall, tile.stone_granite_wall.name
quark:stone_diorite_wall, tile.stone_diorite_wall.name
quark:stone_andesite_wall, tile.stone_andesite_wall.name
quark:sandstone_wall, tile.sandstone_wall.name
quark:red_sandstone_wall, tile.red_sandstone_wall.name
quark:stonebrick_wall, tile.stonebrick_wall.name
quark:brick_wall, tile.brick_wall.name
quark:quartz_wall, tile.quartz_wall.name
quark:prismarine_rough_wall, tile.prismarine_rough_wall.name
quark:prismarine_bricks_wall, tile.prismarine_bricks_wall.name
quark:dark_prismarine_wall, tile.dark_prismarine_wall.name
quark:purpur_block_wall, tile.purpur_block_wall.name
quark:end_bricks_wall, tile.end_bricks_wall.name
quark:stonebrick_mossy_wall, tile.stonebrick_mossy_wall.name
quark:stained_planks:0, 白色染色木板
quark:stained_planks:1, 橙色染色木板
quark:stained_planks:2, 品红色染色木板
quark:stained_planks:3, 淡蓝色染色木板
quark:stained_planks:4, 黄色染色木板
quark:stained_planks:5, 黄绿色染色木板
quark:stained_planks:6, 粉红色染色木板
quark:stained_planks:7, 灰色染色木板
quark:stained_planks:8, 淡灰色染色木板
quark:stained_planks:9, 青色染色木板
quark:stained_planks:10, 紫色染色木板
quark:stained_planks:11, 蓝色染色木板
quark:stained_planks:12, 棕色染色木板
quark:stained_planks:13, 绿色染色木板
quark:stained_planks:14, 红色染色木板
quark:stained_planks:15, 黑色染色木板
quark:stained_planks_white_stairs, tile.stained_planks_white_stairs.name
quark:stained_planks_orange_stairs, tile.stained_planks_orange_stairs.name
quark:stained_planks_magenta_stairs, tile.stained_planks_magenta_stairs.name
quark:stained_planks_light_blue_stairs, tile.stained_planks_light_blue_stairs.name
quark:stained_planks_yellow_stairs, tile.stained_planks_yellow_stairs.name
quark:stained_planks_lime_stairs, tile.stained_planks_lime_stairs.name
quark:stained_planks_pink_stairs, tile.stained_planks_pink_stairs.name
quark:stained_planks_gray_stairs, tile.stained_planks_gray_stairs.name
quark:stained_planks_silver_stairs, tile.stained_planks_silver_stairs.name
quark:stained_planks_cyan_stairs, tile.stained_planks_cyan_stairs.name
quark:stained_planks_purple_stairs, tile.stained_planks_purple_stairs.name
quark:stained_planks_blue_stairs, tile.stained_planks_blue_stairs.name
quark:stained_planks_brown_stairs, tile.stained_planks_brown_stairs.name
quark:stained_planks_green_stairs, tile.stained_planks_green_stairs.name
quark:stained_planks_red_stairs, tile.stained_planks_red_stairs.name
quark:stained_planks_black_stairs, tile.stained_planks_black_stairs.name
quark:stained_planks_white_slab:0, 白色染色木台阶
quark:stained_planks_orange_slab:0, 橙色染色木台阶
quark:stained_planks_magenta_slab:0, 品红色染色木台阶
quark:stained_planks_light_blue_slab:0, 淡蓝色染色木台阶
quark:stained_planks_yellow_slab:0, 黄色染色木台阶
quark:stained_planks_lime_slab:0, 黄绿色染色木台阶
quark:stained_planks_pink_slab:0, 粉红色染色木台阶
quark:stained_planks_gray_slab:0, 灰色染色木台阶
quark:stained_planks_silver_slab:0, 淡灰色染色木台阶
quark:stained_planks_cyan_slab:0, 青色染色木台阶
quark:stained_planks_purple_slab:0, 紫色染色木台阶
quark:stained_planks_blue_slab:0, 蓝色染色木台阶
quark:stained_planks_brown_slab:0, 棕色染色木台阶
quark:stained_planks_green_slab:0, 绿色染色木台阶
quark:stained_planks_red_slab:0, 红色染色木台阶
quark:stained_planks_black_slab:0, 黑色染色木台阶
quark:hardened_clay_tiles, tile.hardened_clay_tiles.name
quark:hardened_clay_tiles_stairs, tile.hardened_clay_tiles_stairs.name
quark:hardened_clay_tiles_slab:0, 陶瓦砖台阶
quark:stained_clay_tiles:0, 白色陶瓦砖
quark:stained_clay_tiles:1, 橙色陶瓦砖
quark:stained_clay_tiles:2, 品红色陶瓦砖
quark:stained_clay_tiles:3, 淡蓝色陶瓦砖
quark:stained_clay_tiles:4, 黄色陶瓦砖
quark:stained_clay_tiles:5, 黄绿色陶瓦砖
quark:stained_clay_tiles:6, 粉红色陶瓦砖
quark:stained_clay_tiles:7, 灰色陶瓦砖
quark:stained_clay_tiles:8, 淡灰色陶瓦砖
quark:stained_clay_tiles:9, 青色陶瓦砖
quark:stained_clay_tiles:10, 紫色陶瓦砖
quark:stained_clay_tiles:11, 蓝色陶瓦砖
quark:stained_clay_tiles:12, 棕色陶瓦砖
quark:stained_clay_tiles:13, 绿色陶瓦砖
quark:stained_clay_tiles:14, 红色陶瓦砖
quark:stained_clay_tiles:15, 黑色陶瓦砖
quark:stained_clay_tiles_white_stairs, tile.stained_clay_tiles_white_stairs.name
quark:stained_clay_tiles_orange_stairs, tile.stained_clay_tiles_orange_stairs.name
quark:stained_clay_tiles_magenta_stairs, tile.stained_clay_tiles_magenta_stairs.name
quark:stained_clay_tiles_light_blue_stairs, tile.stained_clay_tiles_light_blue_stairs.name
quark:stained_clay_tiles_yellow_stairs, tile.stained_clay_tiles_yellow_stairs.name
quark:stained_clay_tiles_lime_stairs, tile.stained_clay_tiles_lime_stairs.name
quark:stained_clay_tiles_pink_stairs, tile.stained_clay_tiles_pink_stairs.name
quark:stained_clay_tiles_gray_stairs, tile.stained_clay_tiles_gray_stairs.name
quark:stained_clay_tiles_silver_stairs, tile.stained_clay_tiles_silver_stairs.name
quark:stained_clay_tiles_cyan_stairs, tile.stained_clay_tiles_cyan_stairs.name
quark:stained_clay_tiles_purple_stairs, tile.stained_clay_tiles_purple_stairs.name
quark:stained_clay_tiles_blue_stairs, tile.stained_clay_tiles_blue_stairs.name
quark:stained_clay_tiles_brown_stairs, tile.stained_clay_tiles_brown_stairs.name
quark:stained_clay_tiles_green_stairs, tile.stained_clay_tiles_green_stairs.name
quark:stained_clay_tiles_red_stairs, tile.stained_clay_tiles_red_stairs.name
quark:stained_clay_tiles_black_stairs, tile.stained_clay_tiles_black_stairs.name
quark:stained_clay_tiles_white_slab:0, 白色陶瓦砖台阶
quark:stained_clay_tiles_orange_slab:0, 橙色陶瓦砖台阶
quark:stained_clay_tiles_magenta_slab:0, 品红色陶瓦砖台阶
quark:stained_clay_tiles_light_blue_slab:0, 淡蓝陶瓦砖台阶
quark:stained_clay_tiles_yellow_slab:0, 黄色陶瓦砖台阶
quark:stained_clay_tiles_lime_slab:0, 黄绿色陶瓦砖台阶
quark:stained_clay_tiles_pink_slab:0, 粉红色陶瓦砖台阶
quark:stained_clay_tiles_gray_slab:0, 灰色陶瓦砖台阶
quark:stained_clay_tiles_silver_slab:0, 淡灰色陶瓦砖台阶
quark:stained_clay_tiles_cyan_slab:0, 青色陶瓦砖台阶
quark:stained_clay_tiles_purple_slab:0, 紫色陶瓦砖台阶
quark:stained_clay_tiles_blue_slab:0, 蓝色陶瓦砖台阶
quark:stained_clay_tiles_brown_slab:0, 棕色陶瓦砖台阶
quark:stained_clay_tiles_green_slab:0, 绿色陶瓦砖台阶
quark:stained_clay_tiles_red_slab:0, 红色陶瓦砖台阶
quark:stained_clay_tiles_black_slab:0, 黑色陶瓦砖台阶
quark:bark:0, 橡树树皮
quark:bark:1, 云杉树皮
quark:bark:2, 白桦树皮
quark:bark:3, 丛林树皮
quark:bark:4, 金合欢树皮
quark:bark:5, 深色橡木树皮
quark:bark_oak_wall, tile.bark_oak_wall.name
quark:bark_oak_stairs, tile.bark_oak_stairs.name
quark:bark_oak_slab:0, 橡树树皮台阶
quark:bark_spruce_wall, tile.bark_spruce_wall.name
quark:bark_spruce_stairs, tile.bark_spruce_stairs.name
quark:bark_spruce_slab:0, 云杉树皮台阶
quark:bark_birch_wall, tile.bark_birch_wall.name
quark:bark_birch_stairs, tile.bark_birch_stairs.name
quark:bark_birch_slab:0, 白桦树皮台阶
quark:bark_jungle_wall, tile.bark_jungle_wall.name
quark:bark_jungle_stairs, tile.bark_jungle_stairs.name
quark:bark_jungle_slab:0, 丛林树皮台阶
quark:bark_acacia_wall, tile.bark_acacia_wall.name
quark:bark_acacia_stairs, tile.bark_acacia_stairs.name
quark:bark_acacia_slab:0, 金合欢树皮台阶
quark:bark_dark_oak_wall, tile.bark_dark_oak_wall.name
quark:bark_dark_oak_stairs, tile.bark_dark_oak_stairs.name
quark:bark_dark_oak_slab:0, 深色橡树树皮台阶
quark:sturdy_stone, tile.sturdy_stone.name
quark:iron_plate:0, 铁皮
quark:iron_plate:1, 锈蚀铁皮
quark:iron_plate_stairs, tile.iron_plate_stairs.name
quark:iron_plate_slab:0, 铁皮台阶
quark:sandy_bricks, tile.sandy_bricks.name
quark:sandy_bricks_stairs, tile.sandy_bricks_stairs.name
quark:sandy_bricks_slab:0, 沙砖台阶
quark:sandy_bricks_wall, tile.sandy_bricks_wall.name
quark:stone_stairs, tile.stone_stairs.name
quark:stone_granite_stairs, tile.stone_granite_stairs.name
quark:stone_granite_slab:0, 花岗岩台阶
quark:stone_diorite_stairs, tile.stone_diorite_stairs.name
quark:stone_diorite_slab:0, 闪长岩台阶
quark:stone_andesite_stairs, tile.stone_andesite_stairs.name
quark:stone_andesite_slab:0, 安山岩台阶
quark:end_bricks_stairs, tile.end_bricks_stairs.name
quark:end_bricks_slab:0, 末地石砖台阶
quark:prismarine_stairs, tile.prismarine_stairs.name
quark:prismarine_slab:0, 海晶石台阶
quark:prismarine_bricks_stairs, tile.prismarine_bricks_stairs.name
quark:prismarine_bricks_slab:0, 海晶石砖台阶
quark:prismarine_dark_stairs, tile.prismarine_dark_stairs.name
quark:prismarine_dark_slab:0, 暗海晶石台阶
quark:red_nether_brick_stairs, tile.red_nether_brick_stairs.name
quark:red_nether_brick_slab:0, 红色地狱砖台阶
quark:cobblestone_mossy_stairs, tile.cobblestone_mossy_stairs.name
quark:cobblestone_mossy_slab:0, 苔石台阶
quark:stonebrick_mossy_stairs, tile.stonebrick_mossy_stairs.name
quark:stonebrick_mossy_slab:0, 苔石砖台阶
quark:thatch, 茅草
quark:thatch_stairs, 茅草楼梯
quark:thatch_slab:0, 茅草台阶
quark:charred_nether_bricks, tile.charred_nether_bricks.name
quark:charred_nether_brick_stairs, tile.charred_nether_brick_stairs.name
quark:charred_nether_brick_slab:0, 烧焦地狱砖台阶
quark:world_stone_bricks:0, 花岗岩石砖
quark:world_stone_bricks:1, 闪长岩石砖
quark:world_stone_bricks:2, 安山岩石砖
quark:world_stone_bricks:3, 玄武岩砖
quark:world_stone_bricks:4, 大理石砖
quark:world_stone_bricks:5, 石灰石砖
quark:world_stone_bricks:6, 黄石石砖
quark:world_stone_bricks:7, 青石石砖
quark:world_stone_carved:0, 錾制花岗岩砖
quark:world_stone_carved:1, 錾制闪长岩砖
quark:world_stone_carved:2, 錾制安山岩砖
quark:world_stone_carved:3, 錾制玄武岩砖
quark:world_stone_carved:4, 錾制大理石砖
quark:world_stone_carved:5, 錾制石灰岩砖
quark:world_stone_carved:6, 錾制黄石石砖
quark:world_stone_carved:7, 錾制青石石砖
quark:stone_granite_bricks_stairs, tile.stone_granite_bricks_stairs.name
quark:stone_granite_bricks_slab:0, 花岗岩砖台阶
quark:stone_diorite_bricks_stairs, tile.stone_diorite_bricks_stairs.name
quark:stone_diorite_bricks_slab:0, 闪长岩砖台阶
quark:stone_andesite_bricks_stairs, tile.stone_andesite_bricks_stairs.name
quark:stone_andesite_bricks_slab:0, 安山岩砖台阶
quark:stone_basalt_bricks_stairs, tile.stone_basalt_bricks_stairs.name
quark:stone_basalt_bricks_slab:0, 玄武岩砖台阶
quark:stone_marble_bricks_stairs, tile.stone_marble_bricks_stairs.name
quark:stone_marble_bricks_slab:0, 大理石砖台阶
quark:stone_limestone_bricks_stairs, tile.stone_limestone_bricks_stairs.name
quark:stone_limestone_bricks_slab:0, 石灰石砖台阶
quark:stone_jasper_bricks_stairs, tile.stone_jasper_bricks_stairs.name
quark:stone_jasper_bricks_slab:0, 黄石石砖台阶
quark:stone_slate_bricks_stairs, tile.stone_slate_bricks_stairs.name
quark:stone_slate_bricks_slab:0, 青石石砖台阶
quark:stone_granite_bricks_wall, tile.stone_granite_bricks_wall.name
quark:stone_diorite_bricks_wall, tile.stone_diorite_bricks_wall.name
quark:stone_andesite_bricks_wall, tile.stone_andesite_bricks_wall.name
quark:stone_basalt_bricks_wall, tile.stone_basalt_bricks_wall.name
quark:stone_marble_bricks_wall, tile.stone_marble_bricks_wall.name
quark:stone_limestone_bricks_wall, tile.stone_limestone_bricks_wall.name
quark:stone_jasper_bricks_wall, tile.stone_jasper_bricks_wall.name
quark:stone_slate_bricks_wall, tile.stone_slate_bricks_wall.name
quark:midori_block, tile.midori_block.name
quark:midori_pillar, tile.midori_pillar.name
quark:midori_block_stairs, tile.midori_block_stairs.name
quark:midori_block_slab:0, 绿宓块台阶
quark:midori_block_wall, tile.midori_block_wall.name
quark:magma_bricks, tile.magma_bricks.name
quark:magma_bricks_stairs, tile.magma_bricks_stairs.name
quark:magma_bricks_slab:0, 岩浆砖台阶
quark:vertical_planks:0, 竖纹橡木木板
quark:vertical_planks:1, 竖纹云杉木板
quark:vertical_planks:2, 竖纹白桦木板
quark:vertical_planks:3, 竖纹丛林木板
quark:vertical_planks:4, 竖纹金合欢木板
quark:vertical_planks:5, 竖纹深色橡木木板
quark:vertical_stained_planks:0, 竖纹白色染色木板
quark:vertical_stained_planks:1, 竖纹橙色染色木板
quark:vertical_stained_planks:2, 竖纹品红色染色木板
quark:vertical_stained_planks:3, 竖纹淡蓝色染色木板
quark:vertical_stained_planks:4, 竖纹黄色染色木板
quark:vertical_stained_planks:5, 竖纹黄绿色染色木板
quark:vertical_stained_planks:6, 竖纹粉红色染色木板
quark:vertical_stained_planks:7, 竖纹灰色染色木板
quark:vertical_stained_planks:8, 竖纹淡灰色染色木板
quark:vertical_stained_planks:9, 竖纹青色染色木板
quark:vertical_stained_planks:10, 竖纹紫色染色木板
quark:vertical_stained_planks:11, 竖纹蓝色染色木板
quark:vertical_stained_planks:12, 竖纹棕色染色木板
quark:vertical_stained_planks:13, 竖纹绿色染色木板
quark:vertical_stained_planks:14, 竖纹红色染色木板
quark:vertical_stained_planks:15, 竖纹黑色染色木板
quark:duskbound_block, tile.duskbound_block.name
quark:duskbound_lantern, tile.duskbound_lantern.name
quark:duskbound_block_stairs, tile.duskbound_block_stairs.name
quark:duskbound_block_slab:0, 黯际台阶
quark:duskbound_block_wall, tile.duskbound_block_wall.name
quark:world_stone_pavement:0, 花岗岩铺路石
quark:world_stone_pavement:1, 闪长岩铺路石
quark:world_stone_pavement:2, 安山岩铺路石
quark:world_stone_pavement:3, 玄武岩铺路石
quark:world_stone_pavement:4, 大理石铺路石
quark:world_stone_pavement:5, 石灰石铺路石
quark:world_stone_pavement:6, 黄石铺路石
quark:world_stone_pavement:7, 青石铺路石
quark:reed_block, tile.reed_block.name
quark:reed_block_stairs, tile.reed_block_stairs.name
quark:reed_block_slab:0, 甘蔗台阶
quark:reed_block_wall, tile.reed_block_wall.name
quark:snow_bricks, tile.snow_bricks.name
quark:snow_bricks_stairs, tile.snow_bricks_stairs.name
quark:snow_bricks_slab:0, 雪砖台阶
quark:snow_bricks_wall, tile.snow_bricks_wall.name
quark:carved_wood:0, 雕纹橡木
quark:carved_wood:1, 雕纹云杉木
quark:carved_wood:2, 雕纹白桦木
quark:carved_wood:3, 雕纹丛林木
quark:carved_wood:4, 雕纹金合欢木
quark:carved_wood:5, 雕纹深色橡木
quark:soul_sandstone:0, 灵魂砂岩
quark:soul_sandstone:1, 錾制灵魂砂岩
quark:soul_sandstone:2, 平滑灵魂砂岩
quark:soul_sandstone_slab:0, 灵魂砂岩台阶
quark:soul_sandstone_stairs, tile.soul_sandstone_stairs.name
quark:soul_sandstone_wall, tile.soul_sandstone_wall.name
quark:turf, 月面土
quark:turf_stairs, tile.turf_stairs.name
quark:turf_slab:0, 草垛台阶
quark:framed_glass, tile.framed_glass.name
quark:framed_glass_pane, tile.framed_glass_pane.name
quark:polished_netherrack:0, 熔铸石
quark:polished_netherrack:1, 熔铸砖
quark:polished_netherrack_bricks_stairs, tile.polished_netherrack_bricks_stairs.name
quark:polished_netherrack_bricks_slab:0, 熔铸砖台阶
quark:polished_netherrack_bricks_wall, tile.polished_netherrack_bricks_wall.name
quark:trowel, item.trowel.name
quark:quilted_wool:0, 白色缝边羊毛
quark:quilted_wool:1, 橙色缝边羊毛
quark:quilted_wool:2, 品红色缝边羊毛
quark:quilted_wool:3, 淡蓝色缝边羊毛
quark:quilted_wool:4, 黄色缝边羊毛
quark:quilted_wool:5, 黄绿色缝边羊毛
quark:quilted_wool:6, 粉红色缝边羊毛
quark:quilted_wool:7, 灰色缝边羊毛
quark:quilted_wool:8, 淡灰色缝边羊毛
quark:quilted_wool:9, 青色缝边羊毛
quark:quilted_wool:10, 紫色缝边羊毛
quark:quilted_wool:11, 蓝色缝边羊毛
quark:quilted_wool:12, 棕色缝边羊毛
